source,externalId,name,address,address2,city,state,zip,country,lat,lng,phone,fax,email,url,providesPrep,providesPep,allowingWalkIns,needReferralLetter,dispensePrepOnsite,hoursHtml
mypreplocator,1357,POLYCLINIC LIFE AND SURGERY,"No. 10, Jalan Seni",Bandar Senai,Senai,Johor,81400,Malaysia,1.602562,103.644166,,,polycliniclifeandsurgery@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>12:00 AM - 12:00 AM</time></td></tr><tr><td>Tuesday</td><td><time>12:00 AM - 12:00 AM</time></td></tr><tr><td>Wednesday</td><td><time>12:00 AM - 12:00 AM</time></td></tr><tr><td>Thursday</td><td><time>12:00 AM - 12:00 AM</time></td></tr><tr><td>Friday</td><td><time>12:00 AM - 12:00 AM</time></td></tr><tr><td>Saturday</td><td><time>12:00 AM - 12:00 AM</time></td></tr><tr><td>Sunday</td><td><time>12:00 AM - 12:00 AM</time></td></tr></table>"
mypreplocator,1313,Klinik MediDex,"60(GF), Jalan Perjiranan 15/2",Bandar Dato Onn,Johor Bahru,Johor,81100,Malaysia,1.568011,103.74297,+6014-352 7013,,klinikmedidex@gmail.com,https://www.facebook.com/profile.php?id=100092992560764,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Saturday</td><td><time>8:30 AM - 9:30 PM</time></td></tr><tr><td>Sunday</td><td><time>8:30 AM - 5:00 PM</time></td></tr></table>"
mypreplocator,1495,SOUTHERN MEDICAL CLINIC (SMC SUTERA),"NO 47G, JALAN SUTERA PULAI 2/26,","TAMAN SUTERA UTAMA,",SKUDAI,Johor,81300,മലേഷ്യ,1.50495,103.656906,+60178833758,,smcsutera@gmail.com,https://smcsutera.com/,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>00:00 - 00:00</time></td></tr><tr><td>Tuesday</td><td><time>00:00 - 00:00</time></td></tr><tr><td>Wednesday</td><td><time>00:00 - 00:00</time></td></tr><tr><td>Thursday</td><td><time>00:00 - 00:00</time></td></tr><tr><td>Friday</td><td><time>00:00 - 00:00</time></td></tr><tr><td>Saturday</td><td><time>00:00 - 00:00</time></td></tr><tr><td>Sunday</td><td><time>00:00 - 00:00</time></td></tr></table>"
mypreplocator,614,Klinik Dr. Rishen,"15-01(Ground Floor), Jalan Cantik 20",Taman Pelangi Indah,Ulu Tiram,Johor,81800,Malaysia,1.577417,103.799428,+607-861 1861,,klinikdrrishen@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1030,Asclepius Healthcare Clinic,"376, Jalan Simbang, Taman Perling",,Johor Bahru,Johor,81200,Malaysia,1.481015,103.682815,+6011-3659 7608,,asclepius.hc@gmail.com,,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 12:00 AM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 12:00 AM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 12:00 AM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 12:00 AM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 12:00 AM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 12:00 AM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 12:00 AM</time></td></tr></table>"
mypreplocator,1657,Klinik Medcare Bandar Baru Uda,"No 21, Jalan Padi Emas 1/8",Bandar Baru Uda,Johor Bharu,Johor,81200,മലേഷ്യ,1.493869,103.71048,+6017-456 8553,,dr.asyraf.razali@gmail.com,http://www.medcare.health,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,617,Klinik E Sihat,"No.62 (Tingkat Bawah), Jalan Padi 1,",Bandar Baru Uda,Johor Bahru,Johor,81200,Malaysia,1.489979,103.711647,+6011-5757 5485,,klinikesihat@yahoo.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 7:00 PM</time></td></tr></table>"
mypreplocator,1033,Klinik Anjung Mediclinic,"Lot R10B, Ground Floor, Anjung Neighbourhood Centre","No 5, Persiaran Ledang Heights",Iskandar Puteri,Johor,79250,Malaysia,1.423905,103.61728,+607-510 4909,,muhammad.shahrulzaman@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 6:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 6:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 6:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 6:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 6:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 6:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 6:00 PM</time></td></tr></table>"
mypreplocator,1188,Zemlya Clinic,"No. 141, Jalan Harimau, Taman Abad",,Johor Bahru,Johor,80250,Malaysia,1.485483,103.760032,+6018-252 1818,,zemlya.clinic@mail.ru,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 9:00 PM</time></td></tr></table>"
mypreplocator,348,Klinik Mediviron,"No. 7, Jalan Badik 1",Taman Sri Tebrau,Johor Bahru,Johor,80050,Malaysia,1.485974,103.767233,+607-336 5477,,tstmediviron7@gmail.com,,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 9:00 PM</time></td></tr></table>"
mypreplocator,340,STI Client Friendly Clinic (JB Mahmoodiah),Klinik Kesihatan Mahmoodiah,Jalan Mahmoodiah,Johor Bahru,Johor,80100,Malaysia,1.462216,103.748636,+607-224 6166,,hafizgani@yahoo.com,https://www.facebook.com/klinikstijb/,true,true,Walk-in,false,Offsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td><time>8:00 AM - 5:00 PM</time></td></tr></table>"
mypreplocator,1111,Klinik Kesihatan Mahmoodiah (MyPrEPGov2023),"JKR 6274, Jalan Mahmoodiah",,Johor Bahru,Johor,80000,Malaysia,1.462171,103.748648,+607-226 6166,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>2:00 PM - 4:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 4:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 12:30 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,358,AMD Clinic,No. 71 Jalan Serangkai 4,Taman Bukit Dahlia,Pasir Gudang,Johor,81700,Malaysia,1.484747,103.888243,+6012-807 7720,,amdclinic71@gmail.com,https://www.amdclinicmy.com/,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 7:00 PM</time></td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 5:00 PM</time></td></tr></table>"
mypreplocator,1501,Klinik O&#8217; Care,"97, Jalan Siantan 3,",Bandar Bestari Perdana,Pasir Gudang,Johor,81700,മലേഷ്യ,1.521501,103.946689,072611538,,klinikocare@yahoo.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>08:00 - 18:00</time></td></tr><tr><td>Tuesday</td><td><time>08:00 - 18:00</time></td></tr><tr><td>Wednesday</td><td><time>08:00 - 18:00</time></td></tr><tr><td>Thursday</td><td><time>08:00 - 18:00</time></td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td><time>08:00 - 13:00</time></td></tr><tr><td>Sunday</td><td><time>08:00 - 18:00</time></td></tr></table>"
mypreplocator,1659,Klinik Medcare Taman Bukit Dahlia,"No 35, Ground Floor,Jalan Semerbak 20,",,Pasir Gudang,Johor,81700,മലേഷ്യ,1.483654,103.900494,+607-255 5166,,poliklinikdesaru@gmail.com,http://www.medcare.health,true,true,Appointment needed,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,651,Klinik Keluarga I-Sihat,"No 12, Jalan Serangkai 18,","Taman Bukit Dahlia,",Pasir Gudang,Johor,81700,Malaysia,1.478302,103.894365,+6012-900 3693,,info@isihat.com,https://www.isihat.com/,true,true,Appointment needed,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1661,Klinik Medcare Kota Masai,"No. 21A, Jalan Eko Perniagaan 7,",Taman Kota Masai,Pasir Gudang,Johor,81799,മലേഷ്യ,1.484722,103.93741,+607-256 7661,,medissacarejb@gmail.com,http://www.medcare.health,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1663,Poliklinik Desaru,"No 39, Jalan Kempas 3,",Taman Desaru Utama,Penawar,Johor,81930,മലേഷ്യ,1.572949,104.208011,+607-828 0182,,klinikmedcare@gmail.com,http://www.medcare.health,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>9:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1585,Klinik Kesihatan Petrajaya,Petra Jaya,,Kuching,Sarawak,93050,മലേഷ്യ,1.591141,110.339867,+6082-228 228,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1421,Valiant Medical Clinic,"Ground Floor Lot 7058 Pines Square,","Block 4, Jalan Batu Kawa,",Kuching,Sarawak,93250,മലേഷ്യ,1.513977,110.316225,+6014 7625890,,vmc.pinessquare@gmail.com,https://www.instagram.com/valiantmedicalclinic?utm_source=qr&#038;igsh=MTlkYjY3OTV2YmZwNw==,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 8:00 AM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 8:00 AM</time></td></tr></table>"
mypreplocator,1113,Klinik Kesihatan Jalan Masjid (MyPrEPGov2023),Jalan Masjid,,Kuching,Sarawak,93000,Malaysia,1.55716,110.342769,+6082-427 110,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1607,Klinik Everbright,"30, Everbright Park Shophouse",3rd Mile Jalan Penrissen,Kuching,Sarawak,93250,മലേഷ്യ,1.515485,110.331819,+608-2456 003,,klinikeverbright@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 8:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 8:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 2:00 PM</time></td></tr></table>"
mypreplocator,1407,HA Medical Clinic,"Lot 570 (GF) , Section 62, KTLD, Jalan Datuk Wee Kheng Chiang",,Kuching,Sarawak,93450,മലേഷ്യ,1.552541,110.363031,+601154457435,,yunuslibaumedical268@gmail.com,https://www.facebook.com/hamedicalclinic/,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>7:00 AM - 10:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>7:00 AM - 10:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>7:00 AM - 10:00 PM</time></td></tr><tr><td>Thursday</td><td><time>7:00 AM - 10:00 PM</time></td></tr><tr><td>Friday</td><td><time>7:00 AM - 10:00 PM</time></td></tr><tr><td>Saturday</td><td><time>7:00 AM - 10:00 PM</time></td></tr><tr><td>Sunday</td><td><time>7:00 AM - 10:00 PM</time></td></tr></table>"
mypreplocator,1621,HE MEDICAL CLINIC (KUCHING),"B4G8, Canaan Square",Jalan Stutong Baru,Kuching,Sarawak,93350,മലേഷ്യ,1.49902,110.371812,+6010-4540 312,,ethan@hemedclinic.com,https://hemedicalclinic.com/location/kuching/,true,true,Appointment needed,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Thursday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Friday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Saturday</td><td><time>9:00 AM - 6:00 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1435,PMG Medical Clinic Samarahan,"G/F, Sublot 25, Lot 5674, Block 26,",Uni Capital Kuching-Kota Samarahan Expressway,Kota Samarahan,Sarawak,94300,മലേഷ്യ,1.453833,110.408676,+6010 3757966,,pmgclinicsamarahan@gmail.com,https://pmg2u.com,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 9:00 PM</time></td></tr></table>"
mypreplocator,1615,PMG MEDICAL CLINIC (SIBU PAHLAWAN),"G/F, No.31, Lot 3625, Block 3 STD,","Lorong Pahlawan 7, Jalan Pahlawan",Sibu,Sarawak,96000,മലേഷ്യ,2.30538,111.848429,+6010 2937 966,,pmgmcsibupahlawan@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 8:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 8:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 8:30 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 8:30 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 8:30 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 8:30 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 8:30 PM</time></td></tr></table>"
mypreplocator,1588,Klinik Kesihatan Lanang,Lor Lanang Barat 7,,Sibu,Sarawak,96000,മലേഷ്യ,2.246577,111.841519,+6084-210 433,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td>Closed</td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 12:00 PM</time></td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1591,Klinik Kesihatan Bintulu,Jalan Tun Ahmad Zaidi,,Bintulu,Sarawak,97000,മലേഷ്യ,3.179259,113.03982,+6086-858 200,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td>Closed</td></tr><tr><td>Thursday</td><td>Closed</td></tr><tr><td>Friday</td><td>Closed</td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1189,Bintulu Medical Centre,"Bintulu Medical Centre, Lot 6009, Block 31, Kemena Land District 97000 Bintulu, Sarawak.",,Bintulu,Sarawak,97000,Malaysia,3.200527,113.056609,+608-6330333,,drtan@bintulumedicalcentre.com,https://www.bintulumedicalcentre.com,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 5:00 PM</time></td></tr></table>"
mypreplocator,1444,LKB Clinic,"No 36, Medan Jaya Commercial Square, Jalan Tun HUSSEIN Onn",,Bintulu,Sarawak,97000,മലേഷ്യ,3.193221,113.071656,,,lkbclinicbtu@gmail.com,,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:30 AM - 8:30 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:30 AM - 8:30 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:30 AM - 8:30 PM</time></td></tr><tr><td>Thursday</td><td><time>8:30 AM - 8:30 PM</time></td></tr><tr><td>Friday</td><td><time>8:30 AM - 8:30 PM</time></td></tr><tr><td>Saturday</td><td><time>8:30 AM - 8:30 PM</time></td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1547,U.n.i Klinik Bintulu,Ground Floor of 3 Storey Shophouses on Lot 17022 & 17023 ( P/L 439 ),Kemena Land District at Jalan Tun Hussein Onn,Bintulu,Sarawak,97000,മലേഷ്യ,3.195156,113.089057,+6013 8498611,,ka.unihealthcare2023@uniklinikbintulu.com,http://www.uniklinikbintulu.com,true,true,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>06:00 - 06:00</time></td></tr><tr><td>Tuesday</td><td><time>06:00 - 06:00</time></td></tr><tr><td>Wednesday</td><td><time>06:00 - 06:00</time></td></tr><tr><td>Thursday</td><td><time>06:00 - 06:00</time></td></tr><tr><td>Friday</td><td><time>06:00 - 06:00</time></td></tr><tr><td>Saturday</td><td><time>06:00 - 06:00</time></td></tr><tr><td>Sunday</td><td><time>06:00 - 06:00</time></td></tr></table>"
mypreplocator,1583,Klinik Kesihatan Jalan Merbau,Jalan Merbau,Miri Handcraft Centre,Miri,Sarawak,98000,മലേഷ്യ,4.396065,113.992201,+6085-412 322,,,,true,false,Walk-in,true,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td>Closed</td></tr><tr><td>Tuesday</td><td><time>2:00 PM - 5:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 5:00 PM</time></td></tr><tr><td>Saturday</td><td>Closed</td></tr><tr><td>Sunday</td><td>Closed</td></tr></table>"
mypreplocator,1432,Pelita Clinic,"Ground Floor, Lot 600, Block 7, MCLD,",Pelita Commercial Centre,Miri,Sarawak,98000,മലേഷ്യ,4.437611,114.006848,,,pelitaclinicmiri@gmail.com,,true,false,Walk-in,false,Onsite,"<table role=""presentation"" class=""wpsl-opening-hours""><tr><td>Monday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Tuesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Wednesday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Thursday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Friday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Saturday</td><td><time>8:00 AM - 9:00 PM</time></td></tr><tr><td>Sunday</td><td><time>8:00 AM - 9:00 PM</time></td></tr></table>"
